feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_level,fragments_ms2_spectrum_level,datafile:neg_hela_LG1.mzML:area,datafile:neg_hela_LG5.mzML:area,datafile:neg_hela_HG3.mzML:area,datafile:neg_hela_HG6.mzML:area,datafile:neg_hela_LG2.mzML:area,datafile:neg_hela_LG3.mzML:area,datafile:neg_hela_LG6.mzML:area,datafile:neg_hela_S4.mzML:area,datafile:neg_hela_LG4.mzML:area,datafile:neg_hela_HG1.mzML:area,datafile:neg_hela_HG5.mzML:area,datafile:neg_hela_HG2.mzML:area,datafile:neg_hela_S2.mzML:area,datafile:neg_hela_S1.mzML:area,datafile:neg_hela_HG4.mzML:area,datafile:neg_hela_S3.mzML:area,datafile:neg_hela_S6.mzML:area,datafile:neg_hela_S5.mzML:area
1416,2.715,524.27758,524.27826,1.297021166016219,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.5536666666666669,0.4270866666666772,0.07974749211586073,0.20632749211585036,Some,Some,0.0,0.0,,0.0,0.0,0.0,0.0,12900.0,0.0,0.0,0.0,3630.0,20600.0,6070.0,0.0,20500.0,0.0,0.0
1517,3.508,478.29347,478.29391,0.9199364465442007,C23H46NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(11),0.19200000000000017,0.021939999999972315,0.0,0.17006000000002786,Some,None,,,,0.0,,,,,,,,,,,,,,
1555,3.652,478.29343,478.29391,1.0035670326260862,C23H46NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(11),0.4800000000000004,0.02197999999998501,0.0,0.4580200000000154,Some,None,,,,17300.0,,,,,,,,,,,,,,
1595,3.799,478.2933,478.29391,1.2753664373327906,C23H46NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(11),0.774,0.022109999999997854,0.0,0.7518900000000022,Some,None,,,,0.0,,,,0.0,,,,,,0.0,,,,
1595,3.799,478.2933,478.29391,1.2753664373327906,C23H46NO7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(6),0.19500000000000028,0.09365999999997143,0.0,0.10134000000002885,All,None,,,,0.0,,,,0.0,,,,,,0.0,,,,
1966,4.351,506.32458,506.32521,1.2442595935545429,C25H50NO7P,CCCCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:1,LPE 20:1(11),0.7850000000000001,0.010854999999963866,0.0,0.7741450000000363,All,None,,,0.0,,,,,0.0,,0.0,0.0,0.0,1003.6531904529955,0.0,0.0,0.0,0.0,0.0
1966,4.351,506.32458,506.32521,1.2442595935545429,C25H50NO7P,CCCCCCC=CCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:1,LPE 20:1(13),0.6899999999999995,0.026210000000020273,0.0,0.6637899999999792,All,None,,,0.0,,,,,0.0,,0.0,0.0,0.0,5336.346809547004,0.0,0.0,0.0,0.0,0.0
2172,4.573,464.31421,464.31465,0.9476332482059995,C23H48NO6P,CCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-18:1,LPE O-18:1(11),0.9540000000000006,0.026449999999954343,0.0,0.9275500000000463,All,None,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,347.77453774272647,0.0,0.0,0.0,0.0,313.46778418019903
2172,4.573,464.31421,464.31465,0.9476332482059995,C23H48NO6P,CCCCCCCCC=CCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-18:1,LPE O-18:1(9),0.7659999999999991,0.06523500000000126,0.1549748872175177,0.8557398872175156,All,Some,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1199.8011796673072,0.0,0.0,0.0,1294.7613587501794,949.0309062336302
2172,4.573,464.31421,464.31465,0.9476332482059995,C23H48NO6P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-18:1,LPE O-18:1(6),0.7560000000000002,0.09916999999998666,0.0,0.6568300000000136,All,None,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4782.424282589966,0.0,0.0,0.0,5735.238641249821,4227.5013095861705
2250,4.686,865.50242,865.50251,0.10398583361721911,C50H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:6_22:6,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.9195000000000002,0.8867800000000727,0.0,0.032719999999927474,Some,None,,,,,,,,0.0,,,0.0,0.0,0.0,13500.0,,0.0,,0.0
2344,4.809,865.50239,865.50251,0.13864777820007668,C50H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:6_22:6,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.9854999999999996,0.8867200000000253,0.0,0.09877999999997433,Some,None,,,18400.0,26600.0,,,,62700.0,,,33500.0,46800.0,65400.0,52000.0,37400.0,67700.0,48300.0,60400.0
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(6)_16:1(6),0.5779999999999994,0.23002000000008138,0.0,0.347979999999918,Some,None,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(6)_16:1(9),0.7119999999999997,0.4112599999999702,0.0,0.30074000000002954,Some,None,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(9)_16:1(9),0.7789999999999999,0.5018799999999146,0.0,0.2771200000000853,All,None,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(7)_16:1(9),0.5646666666666663,0.38531333333329104,0.0,0.1793533333333753,Some,None,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(6)_16:1(7),0.3569999999999993,0.19110000000006266,0.0,0.16589999999993665,Some,None,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,
2372,4.9,791.4867,791.48686,0.2021511765048119,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(7)_22:6(4,7,10,13,16,19)",0.5587500000000001,0.26030124999994086,0.02294059905553229,0.3213893490555915,Some,Some,,7700.0,0.0,0.0,6200.0,2732.7780259044216,2664.3435980551053,11200.0,4740.0,0.0,0.0,7660.899653979238,,,0.0,7175.606399449511,5831.803086540341,5731.75
2372,4.9,791.4867,791.48686,0.2021511765048119,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(6)_22:6(4,7,10,13,16,19)",0.45911111111111125,0.33708111111103434,0.02039164360491759,0.1424216436049945,Some,Some,,0.0,0.0,0.0,0.0,1522.2219740955784,1564.9918962722852,0.0,0.0,0.0,0.0,4369.550173010381,,,0.0,5746.361603302941,3836.39382691932,5731.75
2372,4.9,791.4867,791.48686,0.2021511765048119,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(9)_22:6(4,7,10,13,16,19)",0.448888888888889,0.340159999999931,0.02039164360491759,0.12912053249387556,Some,Some,,7700.0,0.0,0.0,6200.0,4255.0,3420.6645056726093,11200.0,4740.0,0.0,0.0,4369.550173010381,,,0.0,11478.03199724755,5831.803086540341,8736.5
2373,4.902,691.45454,691.45556,1.4751490320499336,C36H69O10P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 14:0_16:1,PG 14:0_16:1(7),0.4530000000000003,0.49971500000003743,0.0,-0.046715000000037143,All,None,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,
2420,4.99,717.47084,717.47121,0.5157001353253203,C38H71O10P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(9)_16:1(9),0.3949999999999996,0.07107999999999493,0.0,0.32392000000000465,All,None,,,0.0,,,,,,,0.0,,,0.0,,,,0.0,
