feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_0.mzML:area,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_1.mzML:area,datafile:NEG_NIST_3.mzML:area
P20928,20.923,896.76166,896.77017,9.489610922273572,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(9)_18:2(6,9)_18:3(9,12,15)",0.5467499999999985,0.38770125000002054,0.37517454240318515,0.39358475892255007,Some,Some,22409.76768033138,0.0,0.0,0.0,,,,
P20928,20.923,896.76166,896.77017,9.489610922273572,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(6)_18:2(6,9)_18:3(6,9,12)",0.4586666666666647,0.6242050000000177,0.35205442909002316,0.3899307099386868,Some,Some,50223.30912755119,0.0,0.0,0.0,,,,
P20928,20.923,896.76166,896.77017,9.489610922273572,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(9)_18:2(6,9)_18:3(6,9,12)",0.5056666666666653,0.6242400000000051,0.28067366656025544,0.33752959991487136,Some,Some,22354.94678704411,0.0,0.0,0.0,,,,
P20928,20.923,896.76166,896.77017,9.489610922273572,C57H98O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(6)_18:2(9,12)_18:3(6,9,12)",0.4829999999999994,0.7481033333333471,0.2678971207014229,0.33742802989447296,Some,Some,43389.58533743842,0.0,0.0,0.0,,,,
P20928,20.923,896.76166,896.77017,9.489610922273572,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(11)_18:2(6,9)_18:3(6,9,12)",0.6274999999999995,0.6972475000000031,0.19756377121686736,0.29052576697349414,Some,Some,38040.63246383727,0.0,0.0,0.0,,,,
P21045,20.97,682.56181,682.59802,53.047326448416534,C41H76O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_16:1,TG 10:0_12:0_16:1(6),0.7119999999999997,0.5097099999999841,0.0,0.12217099999999839,All,None,201000.0,48796.93486590039,,,,,,
P21045,20.97,682.56181,682.59802,53.047326448416534,C41H76O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_16:1,TG 10:0_12:0_16:1(9),0.8119999999999976,0.13160000000004857,0.0,0.09436000000000463,All,None,0.0,111080.45977011495,,,,,,
P21045,20.97,682.56181,682.59802,53.047326448416534,C41H76O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_16:1,TG 10:0_12:0_16:1(7),0.11999999999999744,0.11700999999993655,0.0,0.0237009999999934,All,None,0.0,32122.605363984672,,,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(6)_18:2(6,9)_18:3(6,9,12)",0.4339999999999999,0.3677533333333258,0.5401213699465516,0.5122724292905738,Some,Some,42616.342967971344,21736.853950285258,6239.012851848932,25844.22738448723,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(9)_18:2(6,9)_18:3(6,9,12)",0.3509999999999991,0.5099050000000034,0.5186708857241216,0.5010272085792975,Some,Some,24315.235837620883,11575.950577829792,2279.2083891823704,5718.201238764459,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(9)_18:2(9,12)_18:3(6,9,12)",0.3509999999999991,0.5099050000000034,0.5186708857241216,0.5010272085792975,Some,Some,37559.93588880209,16236.398213059963,65528.44161475991,13619.019468218034,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(9)_18:2(9,12)_18:3(9,12,15)",0.625333333333335,0.6302099999999579,0.37195006636690725,0.423114386426855,Some,Some,41735.783745925706,21291.48052707979,6123.371836316329,23817.329266818037,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(6)_18:2(9,12)_18:3(6,9,12)",0.35100000000000087,0.496674999999982,0.4129848244827292,0.41515535958618166,Some,Some,41735.783745925706,21291.48052707979,7703.932429235985,30071.61187171667,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(11)_18:2(6,9)_18:3(6,9,12)",0.449333333333333,0.6295900000000074,0.3597766129493339,0.39571362369280116,Some,Some,53650.56703391429,25106.28242204643,39746.097137901124,36683.28205403807,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(11)_18:2(9,12)_18:3(6,9,12)",0.6705000000000005,0.5014024999999549,0.328824808341194,0.38025009667295073,Some,Some,39216.65813646526,20445.834786816253,5882.08625719467,23817.329266818037,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(6)_18:2(9,12)_18:3(9,12,15)",0.3836000000000013,0.5780239999999821,0.32333074558117314,0.3548269964649369,Some,Some,14433.908897449019,4660.4476352301745,32283.4502877868,6611.670182321407,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(11)_18:2(9,12)_18:3(9,12,15)",0.7031428571428587,0.5488914285714047,0.26614800024730517,0.33812182876927055,Some,Some,39216.65813646526,20445.834786816253,5882.08625719467,23817.329266818037,,,,
P21056,20.974,882.7549,882.7909,40.77975883070897,C57H100O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:3,"TG O-18:1(9)_18:2(6,9)_18:3(9,12,15)",0.5570000000000022,0.49343499999997675,0.2738683841831802,0.3241382073465421,Some,Some,2519.1256094604423,4209.436573756287,31332.3129385792,0.0,,,,
P21073,20.977,766.69163,766.69192,0.3782484103261991,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(11),0.9399999999999977,0.8777499999999918,0.0,0.18177499999999897,All,None,310001.12752283236,211931.7450096587,0.0,494405.75321725965,,,,
P21073,20.977,766.69163,766.69192,0.3782484103261991,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(9),0.7060000000000031,0.9413050000000567,0.0,0.164730500000006,All,None,1609877.1000112751,1639471.98969736,2030000.0,1915594.24678274,,,,
P21073,20.977,766.69163,766.69192,0.3782484103261991,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(6),0.06400000000000006,0.9042000000000598,0.0,0.096820000000006,All,None,440121.7724658925,218596.26529298135,0.0,0.0,,,,
P21154,21.032,708.68637,708.61367,102.59469027750255,C43H78O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_18:2,"TG 10:0_12:0_18:2(6,9)",0.8220000000000004,0.6695133333333084,0.0,0.1491513333333309,All,None,224241.18129614438,73226.16136919314,327000.0,,,,,
P21154,21.032,708.68637,708.61367,102.59469027750255,C43H78O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_18:2,"TG 10:0_12:0_18:2(9,12)",0.6120000000000019,0.6298733333333834,0.0,0.12418733333333853,All,None,130758.81870385562,227773.83863080686,0.0,,,,,
P21155,21.032,856.73883,856.77525,42.508230717473445,C55H98O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:2_18:3,"TG O-16:0_18:2(9,12)_18:3(9,12,15)",0.43533333333333246,0.3235133333333427,0.42551527714857246,0.41629688838552553,Some,Some,16327.780438015072,0.0,0.0,0.0,,,,
P21155,21.032,856.73883,856.77525,42.508230717473445,C55H98O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:2_18:3,"TG O-16:0_18:2(6,9)_18:3(6,9,12)",0.3953333333333333,0.5935499999999934,0.2821248041238671,0.3245881766324264,Some,Some,65739.5599687492,0.0,0.0,0.0,,,,
P21155,21.032,856.73883,856.77525,42.508230717473445,C55H98O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:2_18:3,"TG O-16:0_18:2(6,9)_18:3(9,12,15)",0.6374285714285709,0.2845014285714212,0.28849801917408746,0.32299141533926923,Some,Some,14819.677915270042,0.0,0.0,0.0,,,,
P21155,21.032,856.73883,856.77525,42.508230717473445,C55H98O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:2_18:3,"TG O-16:0_18:2(9,12)_18:3(6,9,12)",0.29499999999999993,0.7048750000000155,0.25482939884252925,0.30385101907402495,Some,Some,73112.98167796567,0.0,0.0,0.0,,,,
P21225,21.063,818.72287,818.72322,0.42749489873492247,C51H92O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:2,"TG 14:0_16:1(7)_18:2(6,9)",1.0,0.9019799999999805,0.76512664540738,0.8022993163259021,Some,Some,2101853.881278539,1568721.6786144108,1842364.7866676953,1725588.1693927853,,,,
P21225,21.063,818.72287,818.72322,0.42749489873492247,C51H92O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:2,"TG 14:0_16:1(6)_18:2(6,9)",0.7671999999999983,0.8250519999999597,0.24948488051881915,0.35881310441505115,All,Some,2071772.7042110607,815304.2750248548,909670.550111874,601280.5287922923,,,,
P21225,21.063,818.72287,818.72322,0.42749489873492247,C51H92O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:2,"TG 14:0_16:1(7)_18:2(9,12)",0.9090000000000007,0.8474424999999712,0.191281661351845,0.3286695790814732,Some,Some,0.0,803976.7673067867,949139.7268729267,1154850.9970871613,,,,
P21225,21.063,818.72287,818.72322,0.42749489873492247,C51H92O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:2,"TG 14:0_16:1(9)_18:2(6,9)",0.8974999999999973,0.8342824999999721,0.191281661351845,0.32620357908147296,All,Some,386679.857940132,964495.8400920936,1095269.655119204,1154850.9970871613,,,,
P21225,21.063,818.72287,818.72322,0.42749489873492247,C51H92O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:2,"TG 14:0_16:1(6)_18:2(9,12)",0.7492000000000004,0.6888199999999415,0.09645955143734314,0.22096964114986872,All,Some,429887.3668188737,940459.4212757052,1113124.758892061,1228868.4741205468,,,,
P21225,21.063,818.72287,818.72322,0.42749489873492247,C51H92O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:2,"TG 14:0_16:1(9)_18:2(9,12)",0.875,0.6639924999999494,0.0,0.15389924999999494,All,None,399806.18975139526,187042.01768614934,180430.52233623946,104560.8335200538,,,,
P21248,21.067,792.70731,792.70757,0.327989803384474,C49H90O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:0_18:2,"TG 12:0_16:0_18:2(6,9)",0.9849999999999994,0.9238000000000284,0.0,0.1908800000000028,All,Some,632436.5781710915,1015911.8727050185,1007672.2338204593,941460.6741573033,,,,
P21248,21.067,792.70731,792.70757,0.327989803384474,C49H90O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:0_18:2,"TG 12:0_16:0_18:2(9,12)",0.8450000000000024,0.8133000000000266,0.0,0.16583000000000292,All,None,3707563.421828909,2984088.1272949814,3482327.7661795407,3618539.3258426967,,,,
P21263,21.069,820.73024,820.73887,10.514915663783801,C51H94O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:1,TG 14:0_16:1(6)_18:1(11),0.7389999999999972,0.9612249999999847,0.16063956883038874,0.2985341550643092,All,Some,0.0,0.0,0.0,229264.9783817171,,,,
P21263,21.069,820.73024,820.73887,10.514915663783801,C51H94O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:1,TG 14:0_16:1(9)_18:1(11),0.7509999999999977,0.9829800000000546,0.1106822330779975,0.26194378646240324,All,Some,0.0,0.0,0.0,114715.25633106857,,,,
P21263,21.069,820.73024,820.73887,10.514915663783801,C51H94O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:1,TG 14:0_16:1(6)_18:1(9),0.8074999999999992,0.9110574999999699,0.10529845229138998,0.25609451183310894,All,Some,0.0,0.0,0.0,110494.13218035825,,,,
P21263,21.069,820.73024,820.73887,10.514915663783801,C51H94O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:1,TG 14:0_16:1(6)_18:1(6),0.7849999999999966,0.9096899999999266,0.10529845229138998,0.2537077618331043,All,Some,0.0,0.0,0.0,118770.84620135884,,,,
P21263,21.069,820.73024,820.73887,10.514915663783801,C51H94O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:1,TG 14:0_16:1(7)_18:1(11),0.8194999999999997,0.9328125000000398,0.05534111653899875,0.21950414323120296,All,Some,0.0,0.0,0.0,4221.124150710314,,,,
P21263,21.069,820.73024,820.73887,10.514915663783801,C51H94O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:1,TG 14:0_16:1(9)_18:1(9),0.8194999999999997,0.9328125000000398,0.05534111653899875,0.21950414323120296,All,Some,0.0,0.0,0.0,0.0,,,,
P21263,21.069,820.73024,820.73887,10.514915663783801,C51H94O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:1,TG 14:0_16:1(9)_18:1(6),0.796999999999997,0.9314449999999965,0.05534111653899875,0.21711739323119839,All,Some,0.0,0.0,0.0,118770.84620135884,,,,
P21263,21.069,820.73024,820.73887,10.514915663783801,C51H94O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:1,TG 14:0_16:1(7)_18:1(9),0.8880000000000017,0.882645000000025,0.0,0.17706450000000268,All,None,0.0,0.0,0.0,122991.97035206917,,,,
P21263,21.069,820.73024,820.73887,10.514915663783801,C51H94O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_18:1,TG 14:0_16:1(7)_18:1(6),0.865499999999999,0.8812774999999817,0.0,0.17467774999999808,All,None,0.0,0.0,0.0,118770.84620135884,,,,
P21294,21.074,710.59276,710.62932,51.44735654871176,C43H80O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_16:1,TG 10:0_14:0_16:1(9),0.5859999999999985,0.9713500000000295,0.0,0.15573500000000282,Some,None,,0.0,635212.7659574468,883000.0,,,,
P21294,21.074,710.59276,710.62932,51.44735654871176,C43H80O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_16:1,TG 10:0_14:0_16:1(6),0.5489999999999995,0.8915349999999762,0.0,0.14405349999999756,All,None,,723000.0,0.0,0.0,,,,
P21294,21.074,710.59276,710.62932,51.44735654871176,C43H80O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_16:1,TG 10:0_14:0_16:1(7),0.9799999999999969,0.15465000000006057,0.0,0.11346500000000576,All,None,,0.0,217787.23404255317,0.0,,,,
P21337,21.093,682.5617,682.59802,53.20847546561312,C41H76O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_16:1,TG 10:0_12:0_16:1(7),0.5509999999999984,0.8606599999999958,0.0,0.1411659999999994,All,None,0.0,60910.36285362854,0.0,0.0,,,,
P21337,21.093,682.5617,682.59802,53.20847546561312,C41H76O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_16:1,TG 10:0_12:0_16:1(6),0.7590000000000003,0.5441549999999893,0.0,0.13031549999999897,All,None,0.0,14236.531365313653,0.0,0.0,,,,
P21337,21.093,682.5617,682.59802,53.20847546561312,C41H76O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_16:1,TG 10:0_12:0_16:1(9),0.9259999999999984,0.18975000000006048,0.0,0.11157500000000589,All,None,0.0,18953.105781057813,0.0,0.0,,,,
P21388,21.143,780.70685,780.74395,47.51878000464743,C49H94O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCCCC,[M+NH4]+,TG O-12:0_16:0_18:1,TG O-12:0_16:0_18:1(11),0.9100000000000001,0.9830549999999789,0.05660898122091173,0.2345926849767273,All,Some,0.0,0.0,0.0,0.0,,,,
P21388,21.143,780.70685,780.74395,47.51878000464743,C49H94O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCC,[M+NH4]+,TG O-12:0_16:0_18:1,TG O-12:0_16:0_18:1(9),0.8009999999999984,0.943224999999984,0.0,0.17442249999999823,All,None,0.0,0.0,3102.4390243902435,0.0,,,,
P21388,21.143,780.70685,780.74395,47.51878000464743,C49H94O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCCC,[M+NH4]+,TG O-12:0_16:0_18:1,TG O-12:0_16:0_18:1(6),0.4480000000000004,0.9922599999998738,0.0,0.14402599999998741,Some,None,0.0,0.0,39297.560975609755,0.0,,,,
P21423,21.166,858.75399,858.7909,42.97903016895118,C55H100O5,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:1_18:2,"TG O-18:1(9)_16:1(7)_18:2(9,12)",0.6659999999999991,0.6074633333333471,0.37011322511706424,0.42343691342698603,Some,Some,54401.89216378776,42641.951118902754,64835.763977728224,52406.01544359846,,,,
P21423,21.166,858.75399,858.7909,42.97903016895118,C55H100O5,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_16:1_18:2,"TG O-18:1(11)_16:1(9)_18:2(9,12)",0.6866666666666674,0.6268866666666781,0.32897435234265243,0.39453481520745654,Some,Some,53920.10745093002,42641.951118902754,64835.763977728224,65130.12311679895,,,,
P21423,21.166,858.75399,858.7909,42.97903016895118,C55H100O5,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_16:1_18:2,"TG O-18:1(6)_16:1(7)_18:2(9,12)",0.7949999999999999,0.6955725000000541,0.2467307642569893,0.34644186140559685,Some,Some,53438.32273807231,42641.951118902754,64835.76397772822,52022.11242507694,,,,
P21423,21.166,858.75399,858.7909,42.97903016895118,C55H100O5,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:1_18:2,"TG O-18:1(9)_16:1(9)_18:2(9,12)",0.6456000000000003,0.7556000000000267,0.22206793507023853,0.31777434805619353,Some,Some,45075.60093323915,36316.90213468084,58584.76796179198,45931.71877531184,,,,
P21423,21.166,858.75399,858.7909,42.97903016895118,C55H100O5,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_16:1_18:2,"TG O-18:1(11)_16:1(7)_18:2(9,12)",0.6996000000000009,0.5657540000000154,0.22206793507023853,0.3041897480561925,Some,Some,45035.820544104114,36316.90213468084,58584.76796179198,45547.81575679032,,,,
P21423,21.166,858.75399,858.7909,42.97903016895118,C55H100O5,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:1_18:2,"TG O-18:1(9)_16:1(6)_18:2(9,12)",0.8640000000000025,0.4995575000000656,0.19721564264404692,0.29412826411524434,Some,Some,53920.10745093002,42641.951118902754,66390.54790014254,52214.06393433769,,,,
P21423,21.166,858.75399,858.7909,42.97903016895118,C55H100O5,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_16:1_18:2,"TG O-18:1(6)_16:1(9)_18:2(9,12)",0.7940000000000011,0.5587340000000267,0.19738461140559144,0.293181089124476,All,Some,923.7890365804062,10113.127771475714,12871.571816708698,29768.75101247367,,,,
P21423,21.166,858.75399,858.7909,42.97903016895118,C55H100O5,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_16:1_18:2,"TG O-18:1(6)_16:1(6)_18:2(9,12)",0.8860000000000013,0.3844860000000381,0.19738461140559144,0.2849562891244771,All,Some,7810.216400179799,4726.410229968032,10195.304409274218,15577.35298882229,,,,
P21423,21.166,858.75399,858.7909,42.97903016895118,C55H100O5,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_16:1_18:2,"TG O-18:1(11)_16:1(6)_18:2(9,12)",0.804000000000002,0.40316000000002533,0.19738461140559144,0.2786236891244759,All,Some,44112.0315075237,36316.90213468084,57029.984039377654,58463.87493925157,,,,
