feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_1.mzML:area,datafile:NEG_NIST_3.mzML:area
13663,15.826,784.47837,784.51341,44.66462848605846,C42H76NO10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,PS 18:1_18:2,"PS 18:1(6)_18:2(6,9)",0.8485000000000005,0.7781350000001055,0.15604738420323824,0.2875014073626012,Some,Some,20742.419948994047,5111.009890681937,0.0,0.0
13663,15.826,784.47837,784.51341,44.66462848605846,C42H76NO10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,PS 18:1_18:2,"PS 18:1(6)_18:2(9,12)",0.9253333333333345,0.8123300000000692,0.1040315894688255,0.25699160490840073,All,Some,36679.51260980448,3801.535658511192,0.0,0.0
13663,15.826,784.47837,784.51341,44.66462848605846,C42H76NO10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,PS 18:1_18:2,"PS 18:1(9)_18:2(6,9)",0.9699999999999989,0.7948850000000789,0.0,0.17648850000000776,Some,None,16351.94105979031,4364.914107235814,0.0,0.0
13663,15.826,784.47837,784.51341,44.66462848605846,C42H76NO10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,PS 18:1_18:2,"PS 18:1(9)_18:2(9,12)",0.9270000000000005,0.8329075000000614,0.0,0.1759907500000062,Some,None,32289.033720600735,4100.9890681936495,0.0,0.0
13663,15.826,784.47837,784.51341,44.66462848605846,C42H76NO10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,PS 18:1_18:2,"PS 18:1(11)_18:2(9,12)",0.9026666666666673,0.8397800000000567,0.0,0.1742446666666724,All,None,0.0,1045.549193128579,0.0,0.0
13663,15.826,784.47837,784.51341,44.66462848605846,C42H76NO10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,PS 18:1_18:2,"PS 18:1(11)_18:2(6,9)",0.844,0.802828333333404,0.0,0.1646828333333404,All,None,15937.092660810427,1076.0020822488286,0.0,0.0
14512,16.236,725.51218,725.51268,0.6891678310872023,C41H75O8P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_20:3,"PA 18:0_20:3(8,11,14)",0.8893333333333343,0.9080133333332961,0.0,0.17973466666666305,All,None,56117.81281449178,0.0,3943.1614115681773,34950.72817091166
14512,16.236,725.51218,725.51268,0.6891678310872023,C41H75O8P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_20:3,"PA 18:0_20:3(11,14,17)",0.6970000000000004,0.9367716666666676,0.0,0.16337716666666682,All,None,47999.59745051996,0.0,41875.02610148257,82032.65541797652
14512,16.236,725.51218,725.51268,0.6891678310872023,C41H75O8P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_20:3,"PA 18:0_20:3(5,8,11)",0.652000000000001,0.6994033333333505,0.0,0.13514033333333517,All,None,24882.589734988258,0.0,34881.81248694926,56016.61641111182
15027,16.491,744.55535,744.55488,0.6312496399865547,C41H80NO8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:0_18:1,PE 18:0_18:1(9),0.9570000000000007,0.8934350000000109,0.0,0.18504350000000117,All,None,14030.668127053668,,0.0,0.0
15027,16.491,744.55535,744.55488,0.6312496399865547,C41H80NO8P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:0_18:1,PE 18:0_18:1(6),0.39199999999999946,0.8484599999999318,0.03904803732819503,0.15528442986254917,All,Some,20332.968236582692,,82491.16607773851,0.0
15027,16.491,744.55535,744.55488,0.6312496399865547,C41H80NO8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:0_18:1,PE 18:0_18:1(11),0.38400000000000034,0.0065600000000358705,0.0,0.03905600000000362,All,None,133636.36363636362,,78508.83392226147,172000.0
15757,16.984,701.513,701.51268,0.4561571146338873,C39H75O8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:1,PA 18:0_18:1(11),0.8820000000000014,0.940825000000018,0.0,0.18228250000000196,All,None,0.0,0.0,0.0,0.0
15757,16.984,701.513,701.51268,0.4561571146338873,C39H75O8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:1,PA 18:0_18:1(9),0.6199999999999974,0.8809200000000601,0.0,0.15009200000000578,All,None,0.0,0.0,0.0,0.0
15757,16.984,701.513,701.51268,0.4561571146338873,C39H75O8P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:1,PA 18:0_18:1(6),0.4239999999999995,0.9705099999999902,0.0,0.139450999999999,Some,None,0.0,11100.0,0.0,0.0
15954,17.069,832.58,832.60731,32.80057678083934,C44H86NO8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 18:0_18:1,PC 18:0_18:1(9),0.9510000000000005,0.8709700000000566,0.0,0.18219700000000572,All,None,0.0,0.0,8556.792873051225,0.0
15954,17.069,832.58,832.60731,32.80057678083934,C44H86NO8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 18:0_18:1,PC 18:0_18:1(11),0.9899999999999949,0.8096699999999828,0.0,0.17996699999999777,All,None,0.0,239000.0,0.0,0.0
15954,17.069,832.58,832.60731,32.80057678083934,C44H86NO8P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 18:0_18:1,PC 18:0_18:1(6),0.892000000000003,0.8058500000000777,0.0,0.16978500000000807,Some,None,136000.0,0.0,217443.20712694878,181000.0
16076,17.112,701.51264,701.51268,0.05701963934949336,C39H75O8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:1,PA 18:0_18:1(11),0.8420000000000023,0.9849849999999947,0.0,0.1826984999999997,All,None,94496.35922330098,19231.43631436314,31646.681922196796,0.0
16076,17.112,701.51264,701.51268,0.05701963934949336,C39H75O8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:1,PA 18:0_18:1(9),0.7619999999999969,0.8943700000000376,0.0,0.16563700000000348,All,None,0.0,0.0,15337.299771167049,0.0
16076,17.112,701.51264,701.51268,0.05701963934949336,C39H75O8P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:1,PA 18:0_18:1(6),0.16800000000000637,0.9701499999999896,0.0,0.1138149999999996,Some,None,84503.64077669903,25968.56368563686,71016.01830663615,178000.0
16186,17.149,832.61201,832.60731,5.644918010713549,C44H86NO8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 18:0_18:1,PC 18:0_18:1(9),0.9669999999999987,0.9027150000000574,0.0,0.18697150000000565,All,None,75600.0,0.0,0.0,0.0
16186,17.149,832.61201,832.60731,5.644918010713549,C44H86NO8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 18:0_18:1,PC 18:0_18:1(11),0.9200000000000017,0.8444250000000011,0.0,0.17644250000000028,All,None,0.0,0.0,0.0,0.0
16186,17.149,832.61201,832.60731,5.644918010713549,C44H86NO8P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 18:0_18:1,PC 18:0_18:1(6),0.7319999999999993,0.8378600000000915,0.0,0.1569860000000091,Some,None,0.0,0.0,0.0,107000.0
16855,17.534,832.58144,832.60731,31.07106998609077,C44H86NO8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 18:0_18:1,PC 18:0_18:1(11),0.370000000000001,0.8521299999999883,0.1483731891684841,0.24091155133478623,All,Some,2652.5233987887686,0.0,0.0,0.0
16855,17.534,832.58144,832.60731,31.07106998609077,C44H86NO8P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 18:0_18:1,PC 18:0_18:1(6),0.39399999999999835,0.4201500000000351,0.14959468775051307,0.2010907502004138,All,Some,19202.055423013397,0.0,0.0,0.0
16855,17.534,832.58144,832.60731,31.07106998609077,C44H86NO8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 18:0_18:1,PC 18:0_18:1(9),0.46799999999999997,0.8725000000000023,0.0,0.13405000000000022,All,None,1345.4211781978345,0.0,0.0,0.0
17003,17.643,701.51287,701.51268,0.2708432867885488,C39H75O8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:1,PA 18:0_18:1(11),0.5259999999999998,0.930014999999969,0.0,0.1456014999999969,All,None,1978.532110091743,0.0,0.0,0.0
17003,17.643,701.51287,701.51268,0.2708432867885488,C39H75O8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:1,PA 18:0_18:1(9),0.25099999999999767,0.9528149999999869,0.0,0.12038149999999848,All,None,10321.467889908257,0.0,4370.0,0.0
