id,rt,mz,compound_name,adduct,cosine_score,mol_formula,smiles,datafile:neg_hela_LG1_O3.mzML:area,datafile:neg_hela_LG5_O3.mzML:area,datafile:neg_hela_HG3_O3.mzML:area,datafile:neg_hela_HG6_O3.mzML:area,datafile:neg_hela_LG2_O3.mzML:area,datafile:neg_hela_LG3_O3.mzML:area,datafile:neg_hela_LG6_O3.mzML:area,datafile:neg_hela_S4_O3.mzML:area,datafile:neg_hela_LG4_O3.mzML:area,datafile:neg_hela_HG1_O3.mzML:area,datafile:neg_hela_HG5_O3.mzML:area,datafile:neg_hela_HG2_O3.mzML:area,datafile:neg_hela_S2_O3.mzML:area,datafile:neg_hela_S1_O3.mzML:area,datafile:neg_hela_HG4_O3.mzML:area,datafile:neg_hela_S3_O3.mzML:area,datafile:neg_hela_S6_O3.mzML:area,datafile:neg_hela_S5_O3.mzML:area,chain_shorthand,db_shorthand,lipid_name,name,score
3861,6.262,733.50247,PG 15:0_18:1,[M-H]-,0.82,C39H75O10P,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(15:0_18:1),PG(15:0_18:1(9)),PG(15:0_18:1(9)),PG(15:0_18:1(9)),0.43899999999999945
3887,6.277,747.51815,PG 16:0_18:1,[M-H]-,0.98,C40H77O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,139900.0,101700.0,45360.0,100400.0,122500.0,144700.0,132500.0,101700.0,0.0,51060.0,129400.0,171800.0,133300.0,67410.0,136400.0,142200.0,99050.0,PG(16:0_18:1),PG(16:0_18:1(11)),PG(16:0_18:1(11)),PG(16:0_18:1(11)),0.6351666666666665
3938,6.305,771.51793,PG 18:1_18:2,[M-H]-,0.92,C42H77O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,0.0,42740.0,46980.0,66640.0,64430.0,43210.0,43250.0,79960.0,51120.0,0.0,63680.0,73380.0,87280.0,78720.0,64130.0,92780.0,74220.0,86510.0,PG(18:1_18:2),"PG(18:1(9)_18:2(9,12))","PG(18:1(9)_18:2(9,12))","PG(18:1(9)_18:2(9,12))",0.7620714285714288
3945,6.306,871.53421,PI 17:0_20:4,[M-H]-,0.96,C46H81O13P,CCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,55170.0,86660.0,33470.0,0.0,23290.0,91010.0,21700.0,0.0,66900.0,86210.0,97200.0,113600.0,93690.0,92010.0,105400.0,84260.0,PI(17:0_20:4),"PI(17:0_20:4(5,8,11,14))","PI(17:0_20:4(5,8,11,14))","PI(17:0_20:4(5,8,11,14))",1.5633333333333335
3958,6.314,719.48623,PG 14:0_18:1,[M-H]-,0.98,C38H73O10P,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,27910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(14:0_18:1),PG(14:0_18:1(9)),PG(14:0_18:1(9)),PG(14:0_18:1(9)),0.38416666666666677
3993,6.324,819.51825,PG 18:1_22:6,[M-H]-,0.93,C46H77O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,81270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_22:6),"PG(18:1(9)_22:6(4,7,10,13,16,19))","PG(18:1(9)_22:6(4,7,10,13,16,19))","PG(18:1(9)_22:6(4,7,10,13,16,19))",1.0412666666666668
4045,6.355,743.48647,PG 16:1_18:2,[M-H]-,0.96,C40H73O10P,CCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,18730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:1_18:2),"PG(16:1(9)_18:2(9,12))","PG(16:1(9)_18:2(9,12))","PG(16:1(9)_18:2(9,12))",0.6127142857142857
4089,6.378,773.53418,PG 18:1_18:1,[M-H]-,0.96,C42H79O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,774900.0,453500.0,170400.0,596000.0,690200.0,804600.0,474700.0,699900.0,0.0,217400.0,479800.0,571200.0,476200.0,302200.0,520000.0,507600.0,493900.0,PG(18:1_18:1),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),0.8461666666666668
4106,6.392,775.5402,PG 18:0_18:1,[M-H]-,0.74,C42H81O10P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,57400.0,87280.0,99620.0,0.0,0.0,0.0,19040.0,0.0,66430.0,0.0,0.0,0.0,47470.0,0.0,PG(18:0_18:1),PG(18:0_18:1(9)),PG(18:0_18:1(9)),PG(18:0_18:1(9)),0.5714999999999999
4179,6.452,745.50235,PG 16:1_18:1,[M-H]-,0.99,C40H75O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OCC(O)CO,207400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:1_18:1),PG(16:1(9)_18:1(9)),PG(16:1(9)_18:1(9)),PG(16:1(9)_18:1(9)),0.6912
4202,6.469,733.50329,PG 15:0_18:1,[M-H]-,0.82,C39H75O10P,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,6067.0,15550.0,39370.0,18170.0,6460.0,9119.0,17890.0,9522.0,0.0,23730.0,19050.0,26710.0,21810.0,31850.0,22780.0,18330.0,26600.0,PG(15:0_18:1),PG(15:0_18:1(9)),PG(15:0_18:1(9)),PG(15:0_18:1(9)),0.7006666666666669
4252,6.503,799.54986,PG 18:1_20:2,[M-H]-,0.93,C44H81O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_20:2),"PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))",0.7497857142857143
4291,6.511,909.54989,PI 18:0_22:6,[M-H]-,0.96,C49H83O13P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,167400.0,393500.0,365900.0,184400.0,140200.0,157300.0,636900.0,148800.0,0.0,308900.0,572900.0,666800.0,798000.0,468300.0,664200.0,693300.0,604000.0,PI(18:0_22:6),"PI(18:0_22:6(4,7,10,13,16,19))","PI(18:0_22:6(4,7,10,13,16,19))","PI(18:0_22:6(4,7,10,13,16,19))",1.7843846153846168
4396,6.556,881.51835,PI 16:0_22:6,[M-H]-,0.96,C47H79O13P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,57070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(16:0_22:6),"PI(16:0_22:6(4,7,10,13,16,19))","PI(16:0_22:6(4,7,10,13,16,19))","PI(16:0_22:6(4,7,10,13,16,19))",1.4401923076923082
4398,6.557,759.51877,PG 17:1_18:1,[M-H]-,0.91,C41H77O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCCC)COP(O)(=O)OCC(O)CO,0.0,0.0,5579.0,0.0,5217.0,0.0,0.0,0.0,0.0,0.0,8766.0,8169.0,8565.0,0.0,0.0,9469.0,0.0,9399.0,PG(17:1_18:1),PG(17:1(9)_18:1(9)),PG(17:1(9)_18:1(9)),PG(17:1(9)_18:1(9)),0.7219000000000001
4433,6.576,799.54995,PG 18:1_20:2,[M-H]-,0.98,C44H81O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,0.0,58040.0,20820.0,0.0,38390.0,36270.0,43620.0,30480.0,53440.0,0.0,1489.0,24780.0,37500.0,32420.0,0.0,0.0,33100.0,0.0,PG(18:1_20:2),"PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))",0.807785714285714
4463,6.596,769.50186,PG 18:2_18:2,[M-H]-,0.97,C42H75O10P,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,6229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:2_18:2),"PG(18:2(9,12)_18:2(9,12))","PG(18:2(9,12)_18:2(9,12))","PG(18:2(9,12)_18:2(9,12))",1.0065000000000004
4570,6.654,907.53411,PI 18:1_22:6,[M-H]-,0.95,C49H81O13P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,102400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(18:1_22:6),"PI(18:1(9)_22:6(4,7,10,13,16,19))","PI(18:1(9)_22:6(4,7,10,13,16,19))","PI(18:1(9)_22:6(4,7,10,13,16,19))",1.6484999999999992
4604,6.671,835.53432,PI 16:0_18:1,[M-H]-,0.95,C43H81O13P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,315800.0,521300.0,275700.0,218900.0,299400.0,332600.0,575900.0,338100.0,0.0,279800.0,593300.0,639300.0,737300.0,473100.0,689400.0,757500.0,636800.0,PI(16:0_18:1),PI(16:0_18:1(9)),PI(16:0_18:1(9)),PI(16:0_18:1(9)),2.4541666666666657
4638,6.695,799.54975,PG 18:1_20:2,[M-H]-,0.99,C44H81O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,0.0,0.0,0.0,0.0,8646.0,0.0,15860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_20:2),"PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))",0.913
4678,6.716,771.5177,PG 18:1_18:2,[M-H]-,0.99,C42H77O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,126700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_18:2),"PG(18:1(9)_18:2(9,12))","PG(18:1(9)_18:2(9,12))","PG(18:1(9)_18:2(9,12))",0.8231428571428575
4789,6.753,885.54955,PI 18:0_20:4,[M-H]-,0.97,C47H83O13P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,1980000.0,4123000.0,6482000.0,2473000.0,1774000.0,1846000.0,6084000.0,1917000.0,0.0,4893000.0,5615000.0,6075000.0,8307000.0,6348000.0,7196000.0,7190000.0,6483000.0,PI(18:0_20:4),"PI(18:0_20:4(5,8,11,14))","PI(18:0_20:4(5,8,11,14))","PI(18:0_20:4(5,8,11,14))",1.9887777777777775
4877,6.778,719.48676,PG 16:0_16:1,[M-H]-,0.72,C38H73O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCC,0.0,85410.0,35010.0,22010.0,90640.0,96670.0,69770.0,36060.0,89520.0,0.0,26990.0,35310.0,46400.0,39380.0,31310.0,41560.0,34890.0,41690.0,PG(16:0_16:1),PG(16:0_16:1(9)),PG(16:0_16:1(9)),PG(16:0_16:1(9)),1.1321666666666657
4896,6.789,797.5335,PG 18:1_20:3,[M-H]-,0.99,C44H79O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_20:3),"PG(18:1(9)_20:3(8,11,14))","PG(18:1(9)_20:3(8,11,14))","PG(18:1(9)_20:3(8,11,14))",0.9109999999999996
4934,6.811,799.55021,PG 18:1_20:2,[M-H]-,0.99,C44H81O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,0.0,3269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_20:2),"PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))",1.0939999999999996
5076,6.88,835.53442,PI 16:0_18:1,[M-H]-,0.91,C43H81O13P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,32100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(16:0_18:1),PI(16:0_18:1(9)),PI(16:0_18:1(9)),PI(16:0_18:1(9)),2.272333333333332
5090,6.889,719.48627,PG 16:0_16:1,[M-H]-,0.89,C38H73O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCC,73630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:0_16:1),PG(16:0_16:1(9)),PG(16:0_16:1(9)),PG(16:0_16:1(9)),1.3628333333333333
5089,6.889,745.50245,PG 16:1_18:1,[M-H]-,0.74,C40H75O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OCC(O)CO,0.0,76270.0,18460.0,12150.0,93760.0,91590.0,72600.0,25420.0,76790.0,0.0,20430.0,19360.0,25930.0,25720.0,30380.0,26520.0,27930.0,26570.0,PG(16:1_18:1),PG(16:1(9)_18:1(9)),PG(16:1(9)_18:1(9)),PG(16:1(9)_18:1(9)),0.8319000000000003
5210,6.928,747.51783,PG 16:0_18:1,[M-H]-,0.93,C40H77O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,919700.0,1160000.0,1510000.0,1394000.0,901900.0,1031000.0,1309000.0,1120000.0,0.0,1277000.0,1258000.0,1541000.0,1407000.0,1602000.0,1486000.0,1317000.0,1518000.0,PG(16:0_18:1),PG(16:0_18:1(11)),PG(16:0_18:1(11)),PG(16:0_18:1(9)),1.4076666666666664
5485,7.015,745.50189,PG 16:0_18:2,[M-H]-,0.85,C40H75O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,136300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:0_18:2),"PG(16:0_18:2(9,12))","PG(16:0_18:2(9,12))","PG(16:0_18:2(9,12))",1.2274999999999991
5486,7.015,747.5137,PG 16:0_18:1,[M-H]-,0.91,C40H77O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,16340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:0_18:1),PG(16:0_18:1(11)),PG(16:0_18:1(11)),PG(16:0_18:1(11)),1.5331666666666657
5501,7.022,773.5335,PG 18:1_18:1,[M-H]-,0.98,C42H79O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,178800.0,145000.0,255600.0,288600.0,155900.0,177100.0,179000.0,198700.0,0.0,179100.0,170900.0,199300.0,181400.0,204100.0,194000.0,172300.0,203200.0,PG(18:1_18:1),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),1.5920000000000003
5523,7.033,719.48646,PG 16:0_16:1,[M-H]-,0.89,C38H73O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:0_16:1),PG(16:0_16:1(9)),PG(16:0_16:1(9)),PG(16:0_16:1(9)),1.4613333333333338
5682,7.087,835.53538,PI 16:0_18:1,[M-H]-,0.94,C43H81O13P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(16:0_18:1),PI(16:0_18:1(9)),PI(16:0_18:1(9)),PI(16:0_18:1(9)),2.1793333333333327
5793,7.124,745.50232,PG 16:1_18:1,[M-H]-,0.94,C40H75O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OCC(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:1_18:1),PG(16:1(9)_18:1(9)),PG(16:1(9)_18:1(9)),PG(16:1(9)_18:1(9)),1.1958999999999995
5818,7.134,731.48677,PG 16:0_17:2,[M-H]-,0.71,C39H73O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28430.0,0.0,0.0,0.0,0.0,2369.0,0.0,0.0,PG(16:0_17:2),"PG(16:0_17:2(9,12))","PG(16:0_17:2(9,12))","PG(16:0_17:2(9,12))",1.3814
5862,7.155,771.5176,PG 18:1_18:2,[M-H]-,0.94,C42H77O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,42970.0,0.0,0.0,0.0,5144.0,0.0,0.0,0.0,0.0,9337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_18:2),"PG(18:1(9)_18:2(9,12))","PG(18:1(9)_18:2(9,12))","PG(18:1(9)_18:2(9,12))",1.5958571428571438
5928,7.176,734.47581,PE 14:0_22:6,[M-H]-,0.98,C41H70NO8P,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,10310.0,12240.0,61040.0,0.0,0.0,34390.0,50840.0,66960.0,59420.0,0.0,0.0,59190.0,54200.0,PE(14:0_22:6),"PE(14:0_22:6(4,7,10,13,16,19))","PE(14:0_22:6(4,7,10,13,16,19))","PE(14:0_22:6(4,7,10,13,16,19))",1.268384615384615
5982,7.196,747.51791,PG 16:0_18:1,[M-H]-,0.99,C40H77O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,69920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:0_18:1),PG(16:0_18:1(11)),PG(16:0_18:1(11)),PG(16:0_18:1(9)),1.673166666666666
6003,7.202,775.5493,PG 18:0_18:1,[M-H]-,0.96,C42H81O10P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,26440.0,13880.0,9342.0,7000.0,0.0,33690.0,10180.0,0.0,0.0,0.0,45610.0,36550.0,0.0,0.0,49580.0,0.0,PG(18:0_18:1),PG(18:0_18:1(9)),PG(18:0_18:1(9)),PG(18:0_18:1(9)),1.2383333333333335
6019,7.205,871.53361,PI 17:0_20:4,[M-H]-,0.96,C46H81O13P,CCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,14260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(17:0_20:4),"PI(17:0_20:4(5,8,11,14))","PI(17:0_20:4(5,8,11,14))","PI(17:0_20:4(5,8,11,14))",2.57838888888889
6284,7.281,801.56476,PG 18:1_20:1,[M-H]-,0.97,C44H83O10P,CCCCCCCC\C=C/CCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OCC(O)CO,0.0,0.0,0.0,0.0,8782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16970.0,0.0,0.0,0.0,19570.0,0.0,PG(18:1_20:1),PG(18:1(9)_20:1(11)),PG(18:1(9)_20:1(11)),PG(18:1(9)_20:1(11)),2.050333333333334
6368,7.315,760.48905,PE 16:1_22:6,[M-H]-,0.98,C43H72NO8P,CCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,45720.0,66920.0,50520.0,53730.0,45810.0,43820.0,111300.0,40190.0,0.0,64600.0,114600.0,120400.0,104100.0,67840.0,102600.0,104700.0,91850.0,PE(16:1_22:6),"PE(16:1(9)_22:6(4,7,10,13,16,19))","PE(16:1(9)_22:6(4,7,10,13,16,19))","PE(16:1(9)_22:6(4,7,10,13,16,19))",1.2865333333333335
6379,7.317,773.53342,PG 18:1_18:1,[M-H]-,0.96,C42H79O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,563700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_18:1),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),1.8953333333333333
6406,7.324,771.51796,PG 18:1_18:2,[M-H]-,0.94,C42H77O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_18:2),"PG(18:1(9)_18:2(9,12))","PG(18:1(9)_18:2(9,12))","PG(18:1(9)_18:2(9,12))",1.8765000000000005
6461,7.34,871.53406,PI 17:0_20:4,[M-H]-,0.96,C46H81O13P,CCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(17:0_20:4),"PI(17:0_20:4(5,8,11,14))","PI(17:0_20:4(5,8,11,14))","PI(17:0_20:4(5,8,11,14))",2.7358333333333342
6473,7.342,747.51798,PG 16:0_18:1,[M-H]-,0.99,C40H77O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,7992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:0_18:1),PG(16:0_18:1(11)),PG(16:0_18:1(11)),PG(16:0_18:1(9)),1.721166666666667
6621,7.384,761.53433,PG 17:0_18:1,[M-H]-,0.85,C41H79O10P,CCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,17770.0,0.0,0.0,0.0,0.0,0.0,0.0,11830.0,8836.0,0.0,0.0,14810.0,0.0,0.0,0.0,PG(17:0_18:1),PG(17:0_18:1(9)),PG(17:0_18:1(9)),PG(17:0_18:1(9)),1.3943333333333332
6752,7.446,773.5338,PG 18:1_18:1,[M-H]-,0.96,C42H79O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_18:1),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),2.0514999999999994
