feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_level,fragments_ms2_spectrum_level,datafile:neg_hela_LG1.mzML:area,datafile:neg_hela_LG5.mzML:area,datafile:neg_hela_HG3.mzML:area,datafile:neg_hela_HG6.mzML:area,datafile:neg_hela_LG2.mzML:area,datafile:neg_hela_LG3.mzML:area,datafile:neg_hela_LG6.mzML:area,datafile:neg_hela_S4.mzML:area,datafile:neg_hela_LG4.mzML:area,datafile:neg_hela_HG1.mzML:area,datafile:neg_hela_HG5.mzML:area,datafile:neg_hela_HG2.mzML:area,datafile:neg_hela_S2.mzML:area,datafile:neg_hela_S1.mzML:area,datafile:neg_hela_HG4.mzML:area,datafile:neg_hela_S3.mzML:area,datafile:neg_hela_S6.mzML:area,datafile:neg_hela_S5.mzML:area
1416,2.715,524.27758,524.27826,1.297021166016219,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.4816666666666669,0.540661666666684,0.21844544839637262,0.5025405448396512,Some,Some,0.0,0.0,,0.0,0.0,0.0,0.0,12900.0,0.0,0.0,0.0,3630.0,20600.0,6070.0,0.0,20500.0,0.0,0.0
1517,3.508,478.29347,478.29391,0.9199364465442007,C23H46NO7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(9),0.12600000000000033,0.9990700000000743,0.0,0.8118560000000595,Some,None,0.0,,,,,0.0,,,,0.0,,0.0,,0.0,,9580.0,,
1517,3.508,478.29347,478.29391,0.9199364465442007,C23H46NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(11),0.013999999999999346,0.9745100000000093,0.0,0.7810080000000075,Some,None,0.0,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,
1555,3.652,478.29343,478.29391,1.0035670326260862,C23H46NO7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(9),0.4140000000000006,0.9990300000000616,0.0,0.8406240000000494,Some,None,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,,42000.0,,
1555,3.652,478.29343,478.29391,1.0035670326260862,C23H46NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(11),0.3019999999999996,0.9744699999999966,0.0,0.8097759999999974,Some,None,0.0,,36800.0,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,
1555,3.652,478.29343,478.29391,1.0035670326260862,C23H46NO7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(6),0.22799999999999976,0.8278800000000501,0.0,0.6851040000000401,Some,None,0.0,,0.0,,,34800.0,,,,58500.0,,46700.0,,46300.0,,0.0,,
1595,3.799,478.2933,478.29391,1.2753664373327906,C23H46NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(11),0.1819999999999995,0.9810500000000388,0.49160514432112745,0.8522005144321438,Some,Some,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,,,,0.0
1595,3.799,478.2933,478.29391,1.2753664373327906,C23H46NO7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(9),0.36499999999999977,0.9430200000000184,0.0,0.7909160000000147,All,None,0.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,,,,0.0
1595,3.799,478.2933,478.29391,1.2753664373327906,C23H46NO7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(6),0.3689999999999998,0.4682250000000181,0.0,0.4114800000000145,All,None,31700.0,,0.0,,,0.0,,,,0.0,,0.0,,0.0,,,,0.0
1966,4.351,506.32458,506.32521,1.2442595935545429,C25H50NO7P,CCCCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:1,LPE 20:1(11),0.6870000000000003,0.5409399999999778,0.2854081491905481,0.529992814919037,All,Some,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1944.8792270531403,0.0,0.0,0.0,0.0,0.0
1966,4.351,506.32458,506.32521,1.2442595935545429,C25H50NO7P,CCCCCCC=CCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:1,LPE 20:1(13),0.41799999999999926,0.0222299999999791,0.0,0.059583999999983206,All,None,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4395.12077294686,0.0,0.0,0.0,0.0,0.0
2172,4.573,464.31421,464.31465,0.9476332482059995,C23H48NO6P,CCCCCCCCC=CCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-18:1,LPE O-18:1(9),0.8989999999999991,0.9410100000000341,0.0,0.8427080000000272,All,None,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2008.2548794489092,0.0,0.0,0.0,0.0,1253.477167993297
2172,4.573,464.31421,464.31465,0.9476332482059995,C23H48NO6P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-18:1,LPE O-18:1(6),0.6549999999999994,0.564360000000022,0.15493362474667424,0.5324813624746849,All,Some,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1586.9710934227064
2172,4.573,464.31421,464.31465,0.9476332482059995,C23H48NO6P,CCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-18:1,LPE O-18:1(11),0.9540000000000006,0.026449999999954343,0.0,0.11655999999996354,All,None,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4321.745120551091,0.0,0.0,0.0,7030.0,2649.5517385839967
2250,4.686,865.50242,865.50251,0.10398583361721911,C50H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:6_22:6,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.9013333333333335,0.8866316666667444,0.0,0.7994386666667289,Some,None,,,,,,,,0.0,,,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,0.0
2344,4.809,865.50239,865.50251,0.13864777820007668,C50H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:6_22:6,"PG 22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.986333333333333,0.8866283333333437,0.0,0.8079360000000083,Some,None,,,18400.0,26600.0,,,,62700.0,,,33500.0,46800.0,65400.0,52000.0,37400.0,67700.0,48300.0,60400.0
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(6)_16:1(6),0.04800000000000004,0.890739999999937,0.0,0.7173919999999497,Some,None,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(6)_16:1(9),0.5353333333333333,0.6314999999999221,0.0,0.558733333333271,Some,None,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(9)_16:1(9),0.7789999999999999,0.5018799999999146,0.0,0.4794039999999317,All,None,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(6)_16:1(7),0.09199999999999964,0.5214599999999905,0.0,0.4263679999999924,Some,None,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(7)_16:1(9),0.5646666666666663,0.38531333333329104,0.0,0.36471733333329953,Some,None,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,
2361,4.872,717.47056,717.47121,0.9059596970646534,C38H71O10P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_16:1,PG 16:1(7)_16:1(7),0.13599999999999923,0.15218000000004395,0.0,0.13534400000003508,Some,None,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,
2372,4.9,791.4867,791.48686,0.2021511765048119,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(7)_22:6(4,7,10,13,16,19)",0.45599999999999996,0.7398812500000389,0.08380366219669616,0.6458853662197008,Some,Some,,7700.0,,0.0,6200.0,2732.7780259044216,2678.1950333131435,11200.0,4740.0,0.0,0.0,16400.0,7966.666666666666,0.0,0.0,7454.605303261202,5882.587369711833,5814.449541284404
