feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_3.mzML:area,datafile:NEG_NIST_1.mzML:area
692,2.816,409.18244,410.06606,2154.8235423336614,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.8000000000000007,0.11649999999997362,0.0,0.0,All,Some,-90.2122,6,criegee,3.3232628398791544,6.7032967032967035,3.7173913043478257,6.971046770601336
630,2.742,434.23921,434.13166,247.73590573883362,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.9480000000000004,0.8923299999999585,0.0,0.0,All,Some,-66.1466,9,aldehyde,0.0,1.835164835164835,1.065217391304348,0.0
475,2.267,474.26281,474.19666,139.49908462027815,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.10199999999999942,0.9337300000000255,0.7863150997833319,0.7863150997833319,All,Some,-26.081599999999995,12,aldehyde,0.0,0.0,2.5217391304347827,0.0
713,2.828,491.16478,490.19606,1976.1888743047405,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.7760000000000007,0.031159999999999854,0.02707053781264903,0.02707053781264903,All,Some,-10.082199999999995,12,criegee,18.82175226586103,36.48351648351648,16.26086956521739,0.0
648,2.762,538.31525,538.31504,0.3901061356900509,C24H48NO7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(7),0.6539999999999999,0.8932849999999917,0.004862078421315515,0.004862078421315515,All,Some,0.0,0,substrate,0.0,50500.0,0.0,0.0
789,2.883,428.1561,428.07143999999994,197.7707272413272,C24H48NO7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(7),0.758,0.9155499999999961,0.0,0.0,All,Some,-110.24359999999999,9,aldehyde,0.0,39900.0,0.0,0.0
519,2.537,444.20003,444.07084,290.92205198623486,C24H48NO7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(7),0.5499999999999998,0.8710199999999872,0.00972415684263103,0.00972415684263103,All,Some,-94.24419999999999,9,criegee,15300.0,26400.0,29500.0,19000.0
691,2.815,457.15919,457.23606,168.11884871894253,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.5606666666666666,0.44445833333335827,0.011283986918197037,0.011283986918197037,Some,Some,0.0,0,substrate,,0.0,100000.0,0.0
489,2.361,269.13932,268.8784600000001,970.1781243463041,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.09200000000000053,0.6622700000000918,0.06770392150918222,0.06770392150918222,Some,Some,-188.35759999999993,6,aldehyde,0.0,0.0,13900.0,5450.0
492,2.396,285.1345,284.87786000000006,900.8773093140602,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.16199999999999992,0.6664900000000671,0.0,0.0,Some,Some,-172.35819999999993,6,criegee,0.0,8880.0,10900.0,0.0
848,2.934,325.10568,324.94286000000005,501.07271167599663,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.7619999999999996,0.7603100000000609,0.0,0.0,Some,Some,-132.29319999999996,9,criegee,0.0,0.0,0.0,17300.0
586,2.703,348.17402,349.00846,2390.887601979703,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.7759999999999998,0.24242999999995618,0.0,0.0,Some,Some,-108.2276,12,aldehyde,0.0,5420.0,0.0,0.0
576,2.685,364.16153,365.00786,2318.662398119225,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.7400000000000002,0.23054000000001906,0.0,0.0,Some,Some,-92.2282,12,criegee,0.0,0.0,15000.0,13000.0
799,2.899,388.1013,389.07346,2498.6541102033293,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.8319999999999999,0.10470999999995456,0.0,0.0,Some,Some,-68.1626,15,aldehyde,0.0,6590.0,0.0,0.0
706,2.826,588.33043,588.33069,0.44192833120040725,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.636,0.6134087500000192,0.0781864869664115,0.0781864869664115,All,Some,0.0,0,substrate,0.0,97353.31160171877,57467.35983540303,32085.01297146278
706,2.826,588.33043,588.33069,0.44192833120040725,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.864857142857143,0.8741042857142978,0.033283675649523004,0.033283675649523004,Some,Some,0.0,0,substrate,0.0,7646.688398281229,6132.640164596958,2114.9870285372185
734,2.84,400.13752,399.97309000000007,411.10265693105697,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.9720000000000004,0.8353100000000495,0.0,0.0,Some,Some,-188.35759999999993,6,aldehyde,0.0,11.142857142857142,23.58490566037736,0.0
842,2.933,440.16885,440.03809,297.1560939190726,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.7860000000000005,0.868979999999965,0.0,0.0,Some,Some,-148.29259999999996,9,aldehyde,398000000.0,150.47619047619048,221.69811320754715,426.9005847953216
664,2.796,456.20013,456.03749000000005,356.63734575846706,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.9399999999999995,0.8371000000000208,0.0,0.0,Some,Some,-132.29319999999996,9,criegee,0.0,15.333333333333332,41.0377358490566,41.228070175438596
984,2.976,480.20016,480.10309,202.18574306608562,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.7000000000000002,0.9026700000000005,0.23298572954666102,0.23298572954666102,Some,Some,-108.2276,12,aldehyde,2930000000.0,157.14285714285714,347.4842767295597,453.2163742690058
620,2.734,496.23175,496.10249,260.5510002580071,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.8159999999999998,0.8704799999999864,0.0,0.0,Some,Some,-92.2282,12,criegee,0.0,23.333333333333332,0.0,0.0
718,2.831,520.23146,520.16809,121.82600435940526,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.9900000000000002,0.9363700000000108,0.0,0.0,Some,Some,-68.1626,15,aldehyde,9950000000.0,101.9047619047619,125.47169811320755,315.7894736842105
805,2.901,536.29941,536.16749,246.04251928799854,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.8500000000000005,0.8678200000000516,0.0,0.0,Some,Some,-52.163199999999996,15,criegee,0.0,17.42857142857143,14.10377358490566,0.0
599,2.718,442.1844,442.05409000000003,294.78293029695016,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.7839999999999998,0.8694300000000226,0.0,0.0,All,Some,-146.27659999999997,3,aldehyde,1620000000.0,0.0,0.0,0.0
1319,3.188,457.23591,458.05349,1784.9007110501896,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.2759999999999998,0.18268000000000484,0.625491895731292,0.625491895731292,All,Some,-130.27719999999997,3,criegee,0.0,0.0,6.210691823899371,0.0
803,2.899,482.21643,482.11909,201.9003230093507,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.8540000000000001,0.9024000000000001,0.0,0.0,All,Some,-106.21159999999999,6,aldehyde,0.0,5.771428571428571,0.0,0.0
499,2.476,498.22625,498.11849,216.33406942991567,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.2999999999999998,0.8919799999999896,0.0,0.0,All,Some,-90.2122,6,criegee,0.0,7.19047619047619,7.452830188679245,9.736842105263158
755,2.85,521.23465,522.18409,1818.209359844689,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.952,0.050820000000044274,0.0,0.0,All,Some,-66.1466,9,aldehyde,1930000000.0,18.476190476190478,30.81761006289308,50.877192982456144
555,2.629,537.2213,538.18349,1787.847486737217,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.6059999999999999,0.038070000000061555,0.0,0.0,All,Some,-50.147200000000005,9,criegee,0.0,6.0095238095238095,0.0,0.0
518,2.535,562.26513,562.24909,28.528280943905852,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.41800000000000015,0.9836999999999989,0.0,0.0,All,Some,-26.081599999999995,12,aldehyde,0.0,0.0,38.05031446540881,20.93567251461988
786,2.877,578.26004,578.2484900000001,19.974111821619946,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.8980000000000006,0.9881900000000314,0.0,0.0,All,Some,-10.082199999999995,12,criegee,655000000.0,0.0,0.0,0.0
717,2.831,476.27809,476.27826,0.35693420054212677,C23H44NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:2,"LPE 18:2(6,9)",0.7654999999999998,0.3352174999999562,0.0,0.0,All,None,0.0,0,substrate,,858000.0,890000.0,823000.0
848,2.934,325.10568,325.96966000000003,2650.4920734034763,C23H44NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:2,"LPE 18:2(6,9)",0.7939999999999996,0.1361899999999423,0.0,0.0,All,None,-150.30859999999996,9,aldehyde,0.0,0.0,0.0,2.1020656136087483
