feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,datafile:NEG_liver1_0.mzML:area,datafile:NEG_liver1_1.mzML:area,datafile:NEG_liver1_2.mzML:area,datafile:NEG_liver1_3.mzML:area
1014,1.3784,555.27256,555.27284,0.5042566100931373,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.8770888888888889,0.6116122222222392,0.0,0.1488701111111128,Some,Some,0.0,0,substrate,54120.0,0.0,0.0,0.0
558,1.0718,329.08502,328.86624000000006,665.2552721736479,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.38680000000000003,0.7809400000001006,0.0,0.11677400000001006,Some,Some,-226.40659999999988,3,aldehyde,32.96378418329638,1494000000.0,1509000000.0,1502000000.0
905,1.3723,409.14556,408.99624,365.08893089087763,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9878,0.850400000000036,0.0,0.18382000000000362,Some,Some,-146.27659999999997,9,aldehyde,0.0,1173000000.0,0.0,0.0
1325,1.4198,425.25784,424.99564,616.9475056261921,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9172000000000002,0.7375200000000177,0.0,0.16547200000000178,Some,Some,-130.27719999999997,9,criegee,0.0,0.0,314900000.0,0.0
1042,1.3829,449.32592,449.06124,589.4073601186299,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9910000000000001,0.7350400000000263,0.0,0.17260400000000264,Some,Some,-106.21159999999999,12,aldehyde,0.0,0.0,0.0,98329999.99999999
1008,1.3784,465.79466,465.06064,1578.3318063640984,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",1.0,0.2656999999999812,0.0,0.12656999999999813,Some,Some,-90.2122,12,criegee,13.708425720620843,0.0,0.0,0.0
1049,1.3829,489.18963,489.12623999999994,129.5984447697665,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9910000000000001,0.9363299999999413,0.0,0.19273299999999416,Some,Some,-66.1466,15,aldehyde,0.0,0.0,0.0,536700000.0
667,1.2041,504.23088,505.12564,1771.36127954218,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.6513999999999998,0.10552000000001271,0.0,0.07569200000000124,Some,Some,-50.147200000000005,15,criegee,4.212860310421286,0.0,0.0,0.0
1059,1.3829,529.22088,529.19124,56.00999744434949,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9910000000000001,0.9700800000000527,0.0,0.19610800000000528,Some,Some,-26.081599999999995,18,aldehyde,0.0,0.0,0.0,595100000.0
869,1.3672,544.31334,545.19064,1609.1618887660857,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9775999999999998,0.1229799999999841,0.0,0.1100579999999984,Some,Some,-10.082199999999995,18,criegee,0.0,0.0,0.0,484900000.0
1018,1.3815,555.27277,555.27284,0.12606415242091407,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.81965,0.48769875000002116,0.09299515042265016,0.20513099533812226,Some,Some,0.0,0,substrate,0.0,57460.0,52740.0,58800.0
558,1.0718,329.08502,328.86624000000006,665.2552721736479,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.38060000000000027,0.7811500000001388,0.29857900044339286,0.3550382003547282,Some,Some,-226.40659999999988,3,aldehyde,1784000000.0,26.00069613644274,28.612059158134244,25.544217687074827
905,1.3723,409.14556,408.99624,365.08893089087763,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9816000000000003,0.8506100000000743,0.0,0.18322100000000746,Some,Some,-146.27659999999997,9,aldehyde,0.0,20.414201183431953,0.0,0.0
1325,1.4198,425.25784,424.99564,616.9475056261921,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9234,0.737730000000056,0.0,0.16611300000000562,Some,Some,-130.27719999999997,9,criegee,0.0,0.0,5.9708001516875235,0.0
1396,1.5385,449.82034,449.06124,1690.4153206364224,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.6859999999999999,0.2408300000000736,0.1298405356549569,0.1965554285239729,Some,Some,-106.21159999999999,12,aldehyde,2843000000.0,44.48311869126349,50.2844141069397,37.976190476190474
1049,1.3829,489.18963,489.12623999999994,129.5984447697665,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9971999999999999,0.9365399999999795,0.0,0.19337399999999794,Some,Some,-66.1466,15,aldehyde,0.0,0.0,0.0,9.127551020408163
667,1.2041,504.23088,505.12564,1771.36127954218,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.6452,0.10530999999997448,0.0,0.07505099999999745,Some,Some,-50.147200000000005,15,criegee,228000000.0,0.0,0.0,0.0
870,1.3674,528.31782,529.19124,1650.4808356238289,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9718,0.12664999999992688,0.3155416672828516,0.362278333826274,Some,Some,-26.081599999999995,18,aldehyde,1255000000.0,23.0073094326488,0.0,18.843537414965986
869,1.3672,544.31334,545.19064,1609.1618887660857,C28H45O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 22:6,"LPG 22:6(4,7,10,13,16,19)",0.9714,0.12276999999994587,0.0,0.10941699999999459,Some,Some,-10.082199999999995,18,criegee,0.0,0.0,0.0,8.246598639455783
1247,1.3992,509.28829,509.28849,0.39270473205989653,C24H47O9P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 18:1,LPG 18:1(9),0.9103000000000001,0.811080000000004,0.0,0.1721380000000004,All,Some,0.0,0,substrate,19300.0,0.0,17330.0,19270.0
1036,1.3829,399.20251,399.04489,394.99315478017655,C24H47O9P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 18:1,LPG 18:1(9),0.9674,0.8421800000000417,0.0,0.18095800000000417,All,Some,-110.24359999999999,9,aldehyde,0.0,0.0,0.0,25.822522055007784
775,1.3258,414.82407,415.04429000000005,530.5939758863814,C24H47O9P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 18:1,LPG 18:1(9),0.8532000000000002,0.7799799999999664,0.0,0.16331799999999666,All,Some,-94.24419999999999,9,criegee,110.88082901554404,2038000000.0,122.85054818234275,107.62843798650752
1278,1.408,524.27827,524.27826,0.019073840625686875,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.8264333333333335,0.827025000000044,0.08825427337029457,0.2359492520295734,All,Some,0.0,0,substrate,149800.0,107400.0,130900.0,115900.0
742,1.3063,297.89859,297.87166000000013,90.40806366030026,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.7966000000000002,0.9730800000000954,0.23152819416835127,0.3621905553346906,All,Some,-226.40659999999988,3,aldehyde,24640.0,26190.0,25500.0,25600.0
763,1.318,313.87259,313.87106000000017,4.8746131606779635,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.8200000000000003,0.9984800000001428,0.2622688353060905,0.3916630682448867,All,Some,-210.40719999999988,3,criegee,34900.0,38070.0,36420.0,37920.0
1265,1.4039,338.10111,337.93666000000013,486.6296542076087,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9918,0.8355600000001004,0.0,0.18273600000001006,All,Some,-186.34159999999991,6,aldehyde,0.0,11490.0,11210.0,0.0
1118,1.3892,354.20299,353.9360600000001,754.1757683573929,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9624000000000001,0.7330800000000863,0.0,0.16954800000000864,All,Some,-170.3421999999999,6,criegee,0.0,0.0,2512.0,0.0
1316,1.4177,378.13215,378.0016600000001,345.2101242093805,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9805999999999999,0.8695200000000227,0.0,0.18501200000000229,All,Some,-146.27659999999997,9,aldehyde,0.0,10020.0,0.0,0.0
774,1.3249,393.26497,394.00106000000005,1868.2437047251774,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.8338000000000001,0.26389999999997826,0.0,0.10976999999999784,All,Some,-130.27719999999997,9,criegee,0.0,1201.0,0.0,0.0
1499,1.6831,417.87234,418.06666000000007,464.80625840879424,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.44979999999999976,0.8056699999999637,0.1254624578219322,0.2259169662575421,All,Some,-106.21159999999999,12,aldehyde,35820.0,0.0,10270.0,0.0
1437,1.5805,433.84609,434.06606000000005,506.76618208768997,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.6549999999999998,0.7800199999999791,0.17152716020392708,0.2807237281631396,All,Some,-90.2122,12,criegee,28690.0,25380.0,28760.0,18570.0
1271,1.4049,458.19457,458.13166,137.31860400127778,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9938000000000002,0.9370999999999867,0.0,0.1930899999999987,All,Some,-66.1466,15,aldehyde,0.0,0.0,9022.0,0.0
1257,1.4029,474.28575,474.13106000000005,326.26000076847856,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9898000000000002,0.8453200000000152,0.0,0.18351200000000156,All,Some,-50.147200000000005,15,criegee,0.0,7108.0,0.0,0.0
1294,1.4099,498.22593,498.19666000000007,58.75189930004739,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9962,0.9707400000000348,0.0,0.19669400000000348,All,Some,-26.081599999999995,18,aldehyde,11090.0,0.0,0.0,0.0
630,1.1317,514.28424,514.1960600000001,171.49100675694018,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.4474,0.9118300000001227,0.26826463294323377,0.3505347063545993,All,Some,-10.082199999999995,18,criegee,5583.0,0.0,0.0,0.0
1303,1.4108,524.29878,524.27826,39.1395210625737,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.8694999999999999,0.8456733333333327,0.03701464479085778,0.2011290491660195,All,Some,0.0,0,substrate,10270.0,9721.0,9069.0,0.0
742,1.3063,297.89859,297.87166000000013,90.40806366030026,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.7909999999999999,0.9935900000000402,0.11404725260721614,0.26969680208577695,All,Some,-226.40659999999988,3,aldehyde,24640.0,26190.0,25500.0,25600.0
763,1.318,313.87259,313.87106000000017,4.8746131606779635,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.8144,0.9810099999999125,0.12918962296835795,0.2828926983746776,All,Some,-210.40719999999988,3,criegee,34900.0,38070.0,36420.0,37920.0
1265,1.4039,338.10111,337.93666000000013,486.6296542076087,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9861999999999997,0.8560700000000452,0.0,0.18422700000000453,All,Some,-186.34159999999991,6,aldehyde,0.0,11490.0,11210.0,0.0
1118,1.3892,354.20299,353.9360600000001,754.1757683573929,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9567999999999999,0.7535900000000311,0.0,0.1710390000000031,All,Some,-170.3421999999999,6,criegee,0.0,0.0,2512.0,0.0
1316,1.4177,378.13215,378.0016600000001,345.2101242093805,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9862000000000002,0.8900299999999675,0.0,0.18762299999999676,All,Some,-146.27659999999997,9,aldehyde,0.0,10020.0,0.0,0.0
774,1.3249,393.26497,394.00106000000005,1868.2437047251774,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.8281999999999998,0.24339000000003352,0.0,0.10715900000000335,All,Some,-130.27719999999997,9,criegee,0.0,1201.0,0.0,0.0
1285,1.4099,418.16332,418.06666000000007,231.20714768292908,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9981999999999998,0.9238599999999906,0.0,0.19220599999999904,All,Some,-106.21159999999999,12,aldehyde,12200.0,0.0,0.0,0.0
1437,1.5805,433.84609,434.06606000000005,506.76618208768997,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.6606000000000001,0.7595100000000343,0.06879580059661196,0.197047640477293,All,Some,-90.2122,12,criegee,28690.0,25380.0,28760.0,18570.0
1271,1.4049,458.19457,458.13166,137.31860400127778,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9882,0.9576099999999315,0.0,0.19458099999999318,All,Some,-66.1466,15,aldehyde,0.0,0.0,9022.0,0.0
1257,1.4029,474.28575,474.13106000000005,326.26000076847856,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9842,0.8658299999999599,0.0,0.185002999999996,All,Some,-50.147200000000005,15,criegee,0.0,7108.0,0.0,0.0
1294,1.4099,498.22593,498.19666000000007,58.75189930004739,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9981999999999998,0.9912499999999795,0.0,0.19894499999999793,All,Some,-26.081599999999995,18,aldehyde,11090.0,0.0,0.0,0.0
630,1.1317,514.28424,514.1960600000001,171.49100675694018,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.44179999999999975,0.9323400000000674,0.13214306131810732,0.2431284490544926,All,Some,-10.082199999999995,18,criegee,5583.0,0.0,0.0,0.0
1304,1.414,500.27824,500.27826,0.039977751594379246,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9174666666666669,0.7467183333333196,0.017239430330189234,0.18021004426415002,Some,Some,0.0,0,substrate,59555.482220938866,21490.33990767939,0.0,21171.39338654504
1304,1.414,500.27824,500.27826,0.039977751594379246,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.8945142857142859,0.6415371428571542,0.023987036767927693,0.17279477227148618,Some,Some,0.0,0,substrate,51844.517779061134,64869.660092320606,0.0,43658.60661345496
1162,1.3942,327.17984,327.92006000000003,2257.3184452333353,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9604000000000004,0.2597999999999274,0.0,0.12201999999999279,Some,Some,-172.35819999999993,6,criegee,22.19928186714542,0.0,0.0,0.0
1306,1.4144,352.11661,351.98566000000005,372.03220153891357,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9991999999999996,0.8690300000000093,0.0,0.1868230000000009,Some,Some,-148.29259999999996,9,aldehyde,0.0,0.0,0.0,8.704303563165201
1269,1.4049,392.14789,392.05066,248.00366360823006,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9818000000000002,0.9027499999999691,0.0,0.18845499999999693,Some,Some,-108.2276,12,aldehyde,0.0,0.0,898600000.0,0.0
1173,1.3942,408.2136,408.05006,400.7841586887937,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9604000000000004,0.8364399999999819,0.0,0.17968399999999823,Some,Some,-92.2282,12,criegee,12.70197486535009,0.0,0.0,0.0
748,1.3092,431.8142,432.11566,697.6372946075669,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.7904,0.6985600000000431,0.10343658198113541,0.23164526558491264,Some,Some,-68.1626,15,aldehyde,0.0,13.733209819360814,0.0,0.0
767,1.3203,448.20131,448.11505999999997,192.47288854788061,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.8126000000000002,0.9137299999999868,0.0,0.1726329999999987,Some,Some,-52.163199999999996,15,criegee,0.0,0.0,0.0,6.75767391639673
1118,1.3892,354.20299,354.00166,568.7261466513588,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.9504000000000001,0.7986500000000092,0.0,0.17490500000000092,Some,Some,-146.27659999999997,3,aldehyde,0.0,0.0,251200000.0,0.0
774,1.3249,393.26497,394.06666,2034.4019968601447,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.8218000000000001,0.19832999999999856,0.0,0.10201299999999988,Some,Some,-106.21159999999999,6,aldehyde,0.0,1.390690134321445,0.0,0.0
848,1.3672,410.14865,410.06606,201.40657337011007,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.9064000000000001,0.9173900000000117,0.0,0.18237900000000118,Some,Some,-90.2122,6,criegee,0.0,0.0,0.0,3.2407835878451334
1437,1.5805,433.84609,434.13166,657.7958400914758,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.6669999999999998,0.7144500000000562,0.08134253047812509,0.20321902438250572,Some,Some,-66.1466,9,aldehyde,25.754039497307,29.388605836035204,2876000000.0,28.644146228597872
1191,1.3942,450.26171,450.13106,290.24879998283797,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.9604000000000004,0.8693299999999908,0.08656672689736877,0.25222638151789417,Some,Some,-50.147200000000005,9,criegee,4.628366247755835,0.0,0.0,0.0
1257,1.4029,474.28575,474.19666,187.8756379262536,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.9778000000000002,0.9108899999999949,0.0,0.1888689999999995,Some,Some,-26.081599999999995,12,aldehyde,0.0,8.23066234367763,0.0,0.0
1258,1.4029,489.27776,490.19606,1873.332070437261,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.9778000000000002,0.08172000000001844,0.0,0.10595200000000188,Some,Some,-10.082199999999995,12,criegee,0.0,2.444418712366837,0.0,0.0
1756,2.3992,524.2779,524.27826,0.6866582642594832,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9862909090909094,0.8958563636364416,0.023965941738894325,0.20738748066385054,Some,Some,0.0,0,substrate,630700.0,724100.0,686400.0,754400.0
1748,2.3953,298.06949,297.87166000000013,664.1450885251714,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9922000000000004,0.8018100000001596,0.008952442791577113,0.1865629542332777,Some,Some,-226.40659999999988,3,aldehyde,5.289361027429839,6.54467614970308,5.464743589743589,4.868769883351008
1747,2.3953,338.10084,337.93666000000013,485.8306879161136,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9922000000000004,0.8354600000001255,0.05830799425060223,0.22941239540049438,Some,Some,-186.34159999999991,6,aldehyde,10.62311717139686,9.671316116558486,10.6002331002331,7.062566277836692
1728,2.3908,354.09571,353.9360600000001,451.0701735219787,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9832000000000001,0.8399900000001139,0.0,0.18231900000001142,Some,Some,-170.3421999999999,6,criegee,0.0,0.0,0.8621794871794871,0.0
1798,2.4107,378.13197,378.0016600000001,344.7339358243869,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9770000000000003,0.8693300000000477,0.012352630895287597,0.1945151047162349,Some,Some,-146.27659999999997,9,aldehyde,12.446488029173935,11.396215992266262,12.192599067599067,11.415694591728526
1780,2.4085,394.1267,394.00106000000005,318.88239082396314,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9813999999999998,0.8740000000000236,0.0,0.18554000000000237,Some,Some,-130.27719999999997,9,criegee,1.4815284604407801,0.0,0.0,0.0
1769,2.4031,418.16333,418.06666000000007,231.23106731329315,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9922000000000004,0.9029700000000958,0.05811008132543368,0.23600506506035657,Some,Some,-106.21159999999999,12,aldehyde,11.609322974472807,10.582792431984531,10.34965034965035,10.34862142099682
